ID,01a4,rectime,    192149,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    192249,data,f0,01,00,00,00,00,03,0b
ID,01a4,rectime,    192349,data,f0,01,00,00,00,00,04,0a
ID,01a4,rectime,    192448,data,f0,01,00,00,00,00,05,09
ID,01a4,rectime,    192548,data,f0,01,00,00,00,00,06,08
ID,01a4,rectime,    192648,data,f0,01,00,00,00,00,07,07
ID,01a4,rectime,    192748,data,f0,01,00,00,00,00,08,06
ID,01a4,rectime,    192847,data,f0,01,00,00,00,00,09,05
ID,01a4,rectime,    192947,data,f0,01,00,00,00,00,0a,04
ID,01a4,rectime,    193047,data,f0,01,00,00,00,00,0b,03
ID,01a4,rectime,    193147,data,f0,01,00,00,00,00,0c,02
ID,01a4,rectime,    193246,data,f0,01,00,00,00,00,0d,01
ID,01a4,rectime,    193346,data,f0,01,00,00,00,00,0e,00
ID,01a4,rectime,    193446,data,f0,01,00,00,00,00,0f,ff
ID,01a4,rectime,    193545,data,f0,01,00,00,00,00,00,0e
ID,01a4,rectime,    193645,data,f0,01,00,00,00,00,01,0d
ID,01a4,rectime,    193745,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    193845,data,f0,01,00,00,00,00,03,0b
ID,01a4,rectime,    193944,data,f0,01,00,00,00,00,04,0a
ID,01a4,rectime,    194044,data,f0,01,00,00,00,00,05,09
ID,01a4,rectime,    194144,data,f0,01,00,00,00,00,06,08
ID,01a4,rectime,    194244,data,f0,01,00,00,00,00,07,07
ID,01a4,rectime,    194343,data,f0,01,00,00,00,00,08,06
ID,01a4,rectime,    194443,data,f0,01,00,00,00,00,09,05
ID,01a4,rectime,    194543,data,f0,01,00,00,00,00,0a,04
ID,01a4,rectime,    194643,data,f0,01,00,00,00,00,0b,03
ID,01a4,rectime,    194742,data,f0,01,00,00,00,00,0c,02
ID,01a4,rectime,    194842,data,f0,01,00,00,00,00,0d,01
ID,01a4,rectime,    194942,data,f0,01,00,00,00,00,0e,00
ID,01a4,rectime,    195042,data,f0,01,00,00,00,00,0f,ff
ID,01a4,rectime,    195141,data,f0,01,00,00,00,00,00,0e
ID,01a4,rectime,    195241,data,f0,01,00,00,00,00,01,0d
ID,01a4,rectime,    195341,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    195440,data,f0,01,00,00,00,00,03,0b
ID,01a4,rectime,    195540,data,f0,01,00,00,00,00,04,0a
ID,01a4,rectime,    195640,data,f0,01,00,00,00,00,05,09
ID,01a4,rectime,    195740,data,f0,01,00,00,00,00,06,08
ID,01a4,rectime,    195839,data,f0,01,00,00,00,00,07,07
ID,01a4,rectime,    195939,data,f0,01,00,00,00,00,08,06
ID,01a4,rectime,    196039,data,f0,01,00,00,00,00,09,05
ID,01a4,rectime,    196139,data,f0,01,00,00,00,00,0a,04
ID,01a4,rectime,    196238,data,f0,01,00,00,00,00,0b,03
ID,01a4,rectime,    196338,data,f0,01,00,00,00,00,0c,02
ID,01a4,rectime,    196438,data,f0,01,00,00,00,00,0d,01
ID,01a4,rectime,    196537,data,f0,01,00,00,00,00,0e,00
ID,01a4,rectime,    196637,data,f0,01,00,00,00,00,0f,ff
ID,01a4,rectime,    196737,data,f0,01,00,00,00,00,00,0e
ID,01a4,rectime,    196837,data,f0,01,00,00,00,00,01,0d
ID,01a4,rectime,    196936,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    197036,data,f0,01,00,00,00,00,03,0b
ID,01a4,rectime,    197136,data,f0,01,00,00,00,00,04,0a
ID,01a4,rectime,    197236,data,f0,01,00,00,00,00,05,09
ID,01a4,rectime,    197336,data,f0,01,00,00,00,00,06,08
ID,01a4,rectime,    197435,data,f0,01,00,00,00,00,07,07
ID,01a4,rectime,    197535,data,f0,01,00,00,00,00,08,06
ID,01a4,rectime,    197635,data,f0,01,00,00,00,00,09,05
ID,01a4,rectime,    197734,data,f0,01,00,00,00,00,0a,04
ID,01a4,rectime,    197834,data,f0,01,00,00,00,00,0b,03
ID,01a4,rectime,    197934,data,f0,01,00,00,00,00,0c,02
ID,01a4,rectime,    198034,data,f0,01,00,00,00,00,0d,01
ID,01a4,rectime,    198133,data,f0,01,00,00,00,00,0e,00
ID,01a4,rectime,    198233,data,f0,01,00,00,00,00,0f,ff
ID,01a4,rectime,    198333,data,f0,01,00,00,00,00,00,0e
ID,01a4,rectime,    198432,data,f0,01,00,00,00,00,01,0d
ID,01a4,rectime,    198532,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    198632,data,f0,01,00,00,00,00,03,0b
ID,01a4,rectime,    198732,data,f0,01,00,00,00,00,04,0a
ID,01a4,rectime,    198831,data,f0,01,00,00,00,00,05,09
ID,01a4,rectime,    198931,data,f0,01,00,00,00,00,06,08
ID,01a4,rectime,    199031,data,f0,01,00,00,00,00,07,07
ID,01a4,rectime,    199131,data,f0,01,00,00,00,00,08,06
ID,01a4,rectime,    199231,data,f0,01,00,00,00,00,09,05
ID,01a4,rectime,    199330,data,f0,01,00,00,00,00,0a,04
ID,01a4,rectime,    199430,data,f0,01,00,00,00,00,0b,03
ID,01a4,rectime,    199530,data,f0,01,00,00,00,00,0c,02
ID,01a4,rectime,    199629,data,f0,01,00,00,00,00,0d,01
ID,01a4,rectime,    199729,data,f0,01,00,00,00,00,0e,00
ID,01a4,rectime,    199829,data,f0,01,00,00,00,00,0f,ff
ID,01a4,rectime,    199929,data,f0,01,00,00,00,00,00,0e
ID,01a4,rectime,    200028,data,f0,01,00,00,00,00,01,0d
ID,01a4,rectime,    200128,data,f0,01,00,00,00,00,02,0c
ID,01a4,rectime,    2002
